,model,date,training_length,test_length,mae,msae,rho
14255,naive_model,259,2880,192,10.228020833333334,180.75168333333335,0.7920382603157383
14256,xgboost,259,2880,384,15.04308488368988,410.402770613571,0.6356524921029315
14257,elastic_net,259,2880,384,13.443254590258448,319.1147216582702,0.7667095134409433
14258,naive_model,259,2880,384,16.350546875,458.63548984375,0.6740679132075786
14259,xgboost,259,2880,960,24.13636606312792,926.0341535192416,0.7494768832387213
14260,elastic_net,259,2880,960,17.88793320431749,665.2281367107284,0.8599757323120284
14261,naive_model,259,2880,960,24.795510416666666,1395.6810140625,0.7400409218522795
14262,xgboost,259,2880,2880,19.688411342246663,717.4995020066668,0.6993404282441783
14263,elastic_net,259,2880,2880,17.644938817893824,569.1784899219007,0.7613930835093595
14264,naive_model,259,2880,2880,22.666003472222226,1051.328295798611,0.6632698357997993
14265,xgboost,259,5760,96,9.367503105799356,121.10237789129653,0.7436578169868329
14266,elastic_net,259,5760,96,13.460784034064396,235.9726864856652,0.5638516137159855
14267,naive_model,259,5760,96,10.491979166666669,163.63736145833334,0.7696471082956341
14268,xgboost,259,5760,192,10.32878871599833,162.49093527960403,0.6049341197257216
14269,elastic_net,259,5760,192,16.34924721412638,389.7022104991782,0.3186016407132319
14270,naive_model,259,5760,192,11.153854166666669,188.57410416666667,0.5264886388272846
14271,xgboost,259,5760,384,12.930930873552958,305.2454039393847,0.6642881999032184
14272,elastic_net,259,5760,384,15.280619247027492,371.7587399193457,0.4177952657204748
14273,naive_model,259,5760,384,11.6296875,224.497578125,0.6883562788764196
14274,xgboost,259,5760,960,22.284619633515675,1045.4671168705954,0.750132040653017
14275,elastic_net,259,5760,960,22.491882276196943,1044.6974953735669,0.7390276045357071
14276,naive_model,259,5760,960,24.885687500000003,1495.4976608333334,0.5013534504791556
14277,xgboost,259,5760,2880,16.611098682218127,625.22900726961,0.7358460042360577
14278,elastic_net,259,5760,2880,19.38596071570002,738.2588045947928,0.7220103152726092
14279,naive_model,259,5760,2880,23.05209027777778,1292.674731458333,0.5439073323815169
14280,xgboost,259,8640,96,18.41830896695455,584.3297209411954,0.7763552395969544
14281,elastic_net,259,8640,96,12.269097802530652,282.9845765346556,0.89729311785242
14282,naive_model,259,8640,96,21.27177083333333,730.3721302083335,0.8312211532313795
14283,xgboost,259,8640,192,16.16764227549235,441.8084040724014,0.6796268894156331
14284,elastic_net,259,8640,192,13.446863584453087,304.61094238605966,0.7085337697490552
14285,naive_model,259,8640,192,21.56770833333333,702.9779208333333,0.5537136591157842
14286,xgboost,259,8640,384,15.579291862845425,405.354152544448,0.732872609463117
14287,elastic_net,259,8640,384,14.569081414472189,415.41812673791577,0.8087366766055198
14288,naive_model,259,8640,384,24.43044270833333,888.8457424479166,0.4905182776411095
14289,xgboost,259,8640,960,12.755496497948965,301.4117527851886,0.731931477236909
14290,elastic_net,259,8640,960,12.223622141085816,268.248949410531,0.7982857640149812
14291,naive_model,259,8640,960,18.421770833333333,625.8097675000001,0.5732130138129792
14292,xgboost,260,2880,96,13.377772769927978,350.5783187892994,0.6087612256392648
14293,elastic_net,260,2880,96,13.594606210736728,269.7063838817462,0.8621405317417256
14294,naive_model,260,2880,96,11.7834375,232.17277395833332,0.8620611306177003
14295,xgboost,260,2880,192,12.726158595879872,316.3520209313611,0.7895080487973941
14296,elastic_net,260,2880,192,14.331833507070003,304.67089415453034,0.906631016632196
14297,naive_model,260,2880,192,17.752708333333334,484.4104239583333,0.7680320715223525
14298,xgboost,260,2880,384,18.509393923679983,571.6965919212748,0.7207368940043328
14299,elastic_net,260,2880,384,15.712008916090925,394.5869163856962,0.7418468068978065
14300,naive_model,260,2880,384,19.68763020833333,603.01419765625,0.7059367314915874
14301,xgboost,260,2880,960,25.132463673624983,1033.499284667198,0.7352465217621685
14302,elastic_net,260,2880,960,19.180576200976336,713.1224611648138,0.832210632590163
14303,naive_model,260,2880,960,29.067260416666667,1752.5436923958332,0.6314765481522798
14304,xgboost,260,2880,2880,19.564456113477547,716.3345484346706,0.6879271165703094
14305,elastic_net,260,2880,2880,17.973259665437077,575.9364500505841,0.7455034469059582
14306,naive_model,260,2880,2880,22.726649305555554,1052.4718547569446,0.6550973530006826
14307,xgboost,260,5760,96,11.307683022816976,190.08702939248872,0.7297873767036217
14308,elastic_net,260,5760,96,19.38367159388765,545.4723436587053,0.6344632998860978
14309,naive_model,260,5760,96,11.815729166666666,213.510846875,0.5650462060487428
14310,xgboost,260,5760,192,14.010182447433472,387.4352911606842,0.5838455839818324
14311,elastic_net,260,5760,192,16.90039145918288,477.1267035291624,0.3210852381988124
14312,naive_model,260,5760,192,13.700989583333332,289.7167890625,0.5359679113469378
14313,xgboost,260,5760,384,17.848122868537903,582.4633586458051,0.6971688570332193
14314,elastic_net,260,5760,384,17.407905838007512,496.2419462142578,0.530945166275636
14315,naive_model,260,5760,384,14.786536458333336,396.29643515625,0.7316109110880371
14316,xgboost,260,5760,960,23.32662199465433,1134.300313266938,0.7770073506810906
14317,elastic_net,260,5760,960,23.709986763910123,1135.0905923912449,0.7701752902559289
14318,naive_model,260,5760,960,25.70590625,1552.5821584375,0.5353810737733435
14319,xgboost,260,5760,2880,16.96420496053166,630.02909098057,0.7576913565851505
14320,elastic_net,260,5760,2880,19.317108927021884,732.3872998813084,0.7339934084472189
14321,naive_model,260,5760,2880,23.411416666666668,1311.565890416667,0.5422639185596637
14322,xgboost,260,8640,96,12.42542683919271,271.417187704784,0.6534290155894575
14323,elastic_net,260,8640,96,14.764432194253196,331.4094772682338,0.4729820468234592
14324,naive_model,260,8640,96,21.863645833333333,675.5837114583333,0.3883734179790828
14325,xgboost,260,8640,192,11.045628002087277,209.61810557055995,0.8273988709811005
14326,elastic_net,260,8640,192,12.233426948769994,239.08353416948088,0.7506448092097174
14327,naive_model,260,8640,192,25.606302083333333,855.3060671875,0.5333614499709448
14328,xgboost,260,8640,384,13.94008319636186,308.56213835042234,0.708098221885397
14329,elastic_net,260,8640,384,14.683543204504252,402.2852422464972,0.7139460295723006
14330,naive_model,260,8640,384,26.966588541666667,1171.2143028645835,0.4715750222128501
14331,xgboost,260,8640,960,11.627289578199386,242.2638815948535,0.7519476489882456
14332,elastic_net,260,8640,960,12.231644697449775,260.7768574778337,0.7678307896164642
14333,naive_model,260,8640,960,19.261854166666662,651.6411670833334,0.5158516817297096
14334,xgboost,261,2880,96,12.838043332894642,280.205279814544,0.816390371250811
14335,elastic_net,261,2880,96,11.91616519826878,238.9631180411324,0.865599565925122
